# index color lcper lcamp obsno absmag
9.690000000000000000e+02 2.836793238450567856e-01 1.681494373313455171e+01 7.308425454770597351e-01 4.044463254356655568e+01 1.789407175474672584e+01
9.700000000000000000e+02 6.615042720867135850e-01 4.200989600545691260e+00 1.556878942153463452e+00 1.049538899825319618e+02 1.970322685247259642e+01
9.710000000000000000e+02 2.453929133236053273e-01 5.566118280911164007e+00 9.906875092247986458e-01 1.197380200321347047e+03 1.786058809812763570e+01
9.720000000000000000e+02 4.972973999532313005e-01 7.548752744277813953e+00 9.877984451835943869e-01 3.002465576574991815e+02 1.687178972203881600e+01
9.730000000000000000e+02 7.507270081654353611e-01 6.961537956424635354e+00 1.316311265289521693e+00 9.757899803718446208e+01 1.848287469684453654e+01
9.740000000000000000e+02 3.545396297343185732e-01 5.577711268094256880e+00 1.173869924693970335e+00 1.599218608900623337e+02 1.668489287515883746e+01
9.750000000000000000e+02 3.901356395251507903e-01 2.552199568335393920e+01 7.150606364863392184e-01 6.631943089460673946e+01 1.990584936390354187e+01
9.760000000000000000e+02 3.553587666466344053e-01 7.426404369942087413e+00 7.699357426918145286e-01 3.286134930307787840e+02 1.914223057756557012e+01
9.770000000000000000e+02 6.131012373766079326e-01 1.722156598091434176e+01 5.295072725007116121e-01 6.572250473110087796e+02 1.978889081179562481e+01
9.780000000000000000e+02 2.255237782435649541e-01 1.480421373651523353e+01 1.001479468416766716e+00 2.557445810316012569e+01 1.920607087439633887e+01
9.790000000000000000e+02 7.062973649047121771e-01 5.686751887141294759e+00 1.820382883396264084e+00 6.763440624212859120e+01 1.738099480921460938e+01
9.800000000000000000e+02 4.497607001200238930e-01 3.967233203960154242e+01 1.226788280607681969e+00 1.448176314553489590e+02 1.910943764046223947e+01
9.810000000000000000e+02 4.228193686122393991e-01 1.933265776783319367e+01 1.504850597872600559e+00 1.199608371413146273e+02 1.836964939337689628e+01
9.820000000000000000e+02 5.031660719525692382e-01 1.475521608071346691e+01 5.760687829969537432e-01 3.880733446847274308e+02 1.776245042143563069e+01
9.830000000000000000e+02 7.149042487614714059e-01 8.907867370788249417e+00 4.807240639309821040e-01 2.249331282319418790e+01 1.586435037604612930e+01
9.840000000000000000e+02 6.107579347818024029e-01 1.938536099827052439e+01 5.525617070521898766e-01 1.299907119751933919e+02 1.730352424740455319e+01
9.850000000000000000e+02 8.972421014528531025e-01 9.001167010372522981e+00 2.015274111323541284e+00 5.277437015351671334e+01 1.853561659854239352e+01
9.860000000000000000e+02 4.497940185475393648e-01 6.510012315250460091e+00 7.036413410966471105e-01 6.816192183097595603e+01 1.933291324651879961e+01
9.870000000000000000e+02 4.711568197547538195e-01 1.754097225225412160e+01 1.102544395135245825e+00 5.458701987881626394e+01 1.272754113276717725e+01
9.880000000000000000e+02 6.308839565217871925e-01 1.734819429489994747e+01 9.960950059814923652e-01 3.372706543928581482e+02 1.780708820456595731e+01
9.890000000000000000e+02 4.819921139922519471e-01 5.823443311801888456e+01 4.133776219155593235e-01 2.254708219463116450e+02 1.844633618296192168e+01
9.900000000000000000e+02 2.905603593340655433e-01 3.446444078356773844e+01 7.385009754219550304e-01 8.148106236356407805e+01 1.787371947590613885e+01
9.910000000000000000e+02 5.104304764433073016e-01 7.625238419204489304e+00 1.233984442273950100e+00 4.007169509125527895e+01 1.543609059086453250e+01
9.920000000000000000e+02 5.653797709402206273e-01 5.900041259486883405e+00 1.186899215856854983e+00 1.330732591301237164e+02 1.531517274215837787e+01
9.930000000000000000e+02 5.586695606596817631e-01 1.271001716861866271e+01 1.894313611908468475e+00 2.346381334071704146e+02 1.574424675519550121e+01
9.940000000000000000e+02 1.394668957963251521e-01 4.121410523307606155e+00 1.808893005294894163e+00 1.947545859239791923e+02 1.346622735896052347e+01
9.950000000000000000e+02 4.211921176535861067e-01 1.675626932521025481e+01 1.075008764888009782e+00 9.513986276155426935e+01 1.645520367444033383e+01
9.960000000000000000e+02 4.266012035816306724e-01 2.091152064898679797e+01 1.137384957342473468e+00 2.358725746248776431e+02 1.817050506936300991e+01
9.970000000000000000e+02 4.685389367762302637e-01 5.219360581583368131e+00 5.406156828135164627e-01 1.505305900176781790e+02 1.842521967138992878e+01
9.980000000000000000e+02 6.361459656628194459e-01 1.216054000541986468e+01 6.438007961207686813e-01 1.765546893498869565e+02 1.907239211314103500e+01
9.990000000000000000e+02 5.007606301047839992e-02 9.892827702087547692e+00 1.143843892953839925e+00 2.358576101677486392e+01 1.947157797337138874e+01
